x/d,Reb,Prb,Bo,Cp_bar/Cpb,Dens_w/Dens_b,Nu
29.90234375,4289.732906,3.711888405,3.00E-06,0.705050197,0.199215107,9.713852887
29.94140625,4290.964962,3.714839504,3.00E-06,0.703612295,0.199138881,9.700926069
29.98046875,4292.172154,3.717655171,3.00E-06,0.702212815,0.199061639,9.687941248
30.01953125,4293.361573,3.720353107,3.00E-06,0.700847427,0.198982666,9.674902721
30.05859375,4294.540603,3.722952759,3.00E-06,0.699510565,0.198902164,9.661815682
30.09765625,4295.71612,3.725465831,3.00E-06,0.698198765,0.198820241,9.648680916
30.13671875,4296.893465,3.727897064,3.00E-06,0.696910445,0.198736928,9.635495912
30.17578125,4298.074316,3.730250601,3.00E-06,0.695644277,0.198652258,9.62225942
30.21484375,4299.256306,3.732536239,3.00E-06,0.694397592,0.198566356,9.608975825
30.25390625,4300.436864,3.734771981,3.00E-06,0.693165735,0.198479461,9.595657032
30.29296875,4301.616765,3.736976932,3.00E-06,0.691943866,0.198391837,9.58231728
30.33203125,4302.798752,3.739162453,3.00E-06,0.69072838,0.198304479,9.568966722
30.37109375,4303.98564,3.741336837,3.00E-06,0.689516887,0.198217902,9.555614007
30.41015625,4305.181257,3.743515333,3.00E-06,0.688306728,0.198131097,9.54227141
30.44921875,4306.390778,3.745722732,3.00E-06,0.68709165,0.198044375,9.528955504
30.48828125,4307.618272,3.747988364,3.00E-06,0.68586424,0.197958094,9.515683683
30.52734375,4308.864184,3.750335848,3.00E-06,0.684618512,0.197872523,9.502467688
30.56640625,4310.125616,3.752770929,3.00E-06,0.683352954,0.197787691,9.489306491
30.60546875,4311.399526,3.755276241,3.00E-06,0.682071797,0.19770333,9.476183592
30.64453125,4312.684044,3.757817423,3.00E-06,0.680783454,0.197618951,9.463071449
30.68359375,4313.975379,3.760358441,3.00E-06,0.679496695,0.197534051,9.449941835
30.72265625,4315.265547,3.762874742,3.00E-06,0.678216455,0.19744933,9.436774768
30.76171875,4316.544122,3.76535192,3.00E-06,0.676946182,0.197364547,9.423558079
30.80078125,4317.801885,3.76777732,3.00E-06,0.675689824,0.197278538,9.410282495
30.83984375,4319.03325,3.770136986,3.00E-06,0.674450757,0.197191133,9.396939865
30.87890625,4320.236297,3.772421063,3.00E-06,0.673231383,0.197102223,9.38352626
30.91796875,4321.411405,3.774630525,3.00E-06,0.672031479,0.197011847,9.370045521
30.95703125,4322.559934,3.776774998,3.00E-06,0.670848739,0.196920155,9.356507393
30.99609375,4323.684928,3.77886389,3.00E-06,0.669680933,0.196827298,9.342921782
31.03515625,4324.793099,3.78090301,3.00E-06,0.668526701,0.196733374,9.329296307
31.07421875,4325.893021,3.78289937,3.00E-06,0.667384371,0.196638489,9.315638696
31.11328125,4326.990976,3.784871412,3.00E-06,0.666247644,0.196544919,9.30196241
31.15234375,4328.092528,3.786858104,3.00E-06,0.665108935,0.196451167,9.288291645
31.19140625,4329.20431,3.788906812,3.00E-06,0.663956932,0.196357806,9.274654295
31.23046875,4330.330766,3.791051619,3.00E-06,0.662783595,0.196265269,9.261069916
31.26953125,4331.471757,3.793304168,3.00E-06,0.661586362,0.19617371,9.247545113
31.30859375,4332.623708,3.795654968,3.00E-06,0.660367785,0.196083027,9.234074833
31.34765625,4333.78152,3.798078233,3.00E-06,0.659134324,0.195992917,9.220645717
31.38671875,4334.940395,3.800538274,3.00E-06,0.657894776,0.195902964,9.207240113
31.42578125,4336.096678,3.802993935,3.00E-06,0.656659183,0.195812692,9.19383854
31.46484375,4337.246839,3.80540116,3.00E-06,0.655436837,0.195723136,9.180421037
31.50390625,4338.386214,3.807720983,3.00E-06,0.654238052,0.195632828,9.166971737
31.54296875,4339.509805,3.809932603,3.00E-06,0.653068349,0.195541068,9.15348641
31.58203125,4340.613713,3.812038945,3.00E-06,0.651927224,0.195447965,9.139975492
31.62109375,4341.696072,3.814060568,3.00E-06,0.650810073,0.195353853,9.126460187
31.66015625,4342.758051,3.816026525,3.00E-06,0.649710329,0.19525917,9.112966369
31.69921875,4343.80417,3.817969658,3.00E-06,0.648620546,0.195164388,9.099521115
31.73828125,4344.841807,3.81992686,3.00E-06,0.647532313,0.195070014,9.086152003
31.77734375,4345.88028,3.821939347,3.00E-06,0.646436188,0.19497659,9.072886425
31.81640625,4346.928863,3.824048535,3.00E-06,0.645321633,0.194885848,9.059749222
31.85546875,4347.995007,3.826288955,3.00E-06,0.644181153,0.194797761,9.046759039
31.89453125,4349.083984,3.828681755,3.00E-06,0.64301062,0.194711814,9.033925061
31.93359375,4350.199618,3.83123281,3.00E-06,0.641808782,0.194628051,9.021246641
31.97265625,4351.345016,3.833935268,3.00E-06,0.640577321,0.194546361,9.008715546
32.01171875,4352.520865,3.836772009,3.00E-06,0.639320271,0.194466502,8.996318034
32.05078125,4353.722293,3.83972023,3.00E-06,0.638042958,0.19438817,8.984037926
32.08984375,4354.940201,3.842762068,3.00E-06,0.636749572,0.194311129,8.971862837
32.12890625,4356.167478,3.84589158,3.00E-06,0.635441621,0.194235308,8.959788113
32.16796875,4357.402763,3.849108201,3.00E-06,0.634118936,0.194161328,8.947813428
32.20703125,4358.648973,3.852403533,3.00E-06,0.632783151,0.194089759,8.935935848
32.24609375,4359.909208,3.855754299,3.00E-06,0.631440881,0.194019081,8.924145931
32.28515625,4361.181687,3.85912425,3.00E-06,0.630100525,0.19394888,8.912428371
32.32421875,4362.459453,3.862474756,3.00E-06,0.628770911,0.193878716,8.900767302
32.36328125,4363.736148,3.865777668,3.00E-06,0.627458417,0.193808278,8.889152766
32.40234375,4365.008181,3.869019914,3.00E-06,0.626165963,0.193737434,8.877582449
32.44140625,4366.272591,3.872202892,3.00E-06,0.624893185,0.193666225,8.866060751
32.48046875,4367.528756,3.87534142,3.00E-06,0.623636704,0.193594847,8.854597631
32.51953125,4368.779781,3.878454771,3.00E-06,0.622392147,0.193523539,8.843203417
32.55859375,4370.028931,3.88155325,3.00E-06,0.621155858,0.193453954,8.831882031
32.59765625,4371.276399,3.884631206,3.00E-06,0.619930011,0.193384714,8.820628002
32.63671875,4372.519158,3.887666712,3.00E-06,0.618719448,0.193315294,8.809427082
32.67578125,4373.751774,3.890625935,3.00E-06,0.617531371,0.193245266,8.798259441
32.71484375,4374.967462,3.893472041,3.00E-06,0.616373581,0.193174171,8.787104821
32.75390625,4376.160506,3.896176899,3.00E-06,0.615251938,0.193101666,8.7759485
32.79296875,4377.328952,3.898730811,3.00E-06,0.614168302,0.193027639,8.76478618
32.83203125,4378.4752,3.901146509,3.00E-06,0.613119738,0.192952267,8.753626221
32.87109375,4379.604947,3.90345499,3.00E-06,0.612099452,0.19287596,8.742487379
32.91015625,4380.725497,3.905694835,3.00E-06,0.611099011,0.192799339,8.731392651
32.94921875,4381.8439,3.907901761,3.00E-06,0.610109627,0.192724299,8.720363419
32.98828125,4382.965939,3.91010244,3.00E-06,0.609126895,0.192649645,8.709416095
33.02734375,4384.095723,3.912312441,3.00E-06,0.608147572,0.192575595,8.698561109
33.06640625,4385.234838,3.914536697,3.00E-06,0.607170702,0.192502231,8.687803399
33.10546875,4386.381428,3.916770915,3.00E-06,0.606197277,0.192429522,8.677143035
33.14453125,4387.531388,3.919004953,3.00E-06,0.605229483,0.192357357,8.666576531
33.18359375,4388.681214,3.92122858,3.00E-06,0.604269475,0.192285615,8.656099461
33.22265625,4389.829705,3.923437733,3.00E-06,0.603318056,0.192214248,8.64570971
33.26171875,4390.977591,3.925637231,3.00E-06,0.602374133,0.192143311,8.635409056
33.30078125,4392.126041,3.927838261,3.00E-06,0.601435264,0.192072935,8.625201844
33.33984375,4393.275364,3.93005237,3.00E-06,0.600497949,0.192004494,8.615091837
33.37890625,4394.424816,3.932284954,3.00E-06,0.599561719,0.191937062,8.60507901
33.41796875,4395.573068,3.934533628,3.00E-06,0.598627174,0.191870307,8.595159057
33.45703125,4396.71987,3.936796588,3.00E-06,0.597694558,0.191804182,8.585328083
33.49609375,4397.866518,3.939078488,3.00E-06,0.596762762,0.191738718,8.575585419
33.53515625,4399.015091,3.941389796,3.00E-06,0.595829459,0.191674013,8.565932931
33.57421875,4400.16818,3.943743803,3.00E-06,0.594891737,0.191610193,8.556373203
33.61328125,4401.330013,3.946155047,3.00E-06,0.593946433,0.191547395,8.546908679
33.65234375,4402.506457,3.948639864,3.00E-06,0.592990045,0.19148578,8.537542252
33.69140625,4403.703449,3.951215265,3.00E-06,0.592018978,0.191425517,8.52827712
33.73046875,4404.925101,3.953891997,3.00E-06,0.591030967,0.191366702,8.51911357
33.76953125,4406.173095,3.956667013,3.00E-06,0.590025506,0.191310682,8.510045208
33.80859375,4407.446744,3.959521796,3.00E-06,0.589007402,0.191255773,8.50105801
33.84765625,4408.742493,3.962428788,3.00E-06,0.587982171,0.191201591,8.492133489
33.88671875,4410.053842,3.965361786,3.00E-06,0.586955001,0.191147775,8.483254008
33.92578125,4411.372808,3.968303147,3.00E-06,0.585929312,0.191094074,8.474406446
33.96484375,4412.692568,3.971244821,3.00E-06,0.584906572,0.191040356,8.465582873
34.00390625,4414.008906,3.974183029,3.00E-06,0.583887387,0.190986545,8.456777847
34.04296875,4415.319788,3.977115081,3.00E-06,0.582872144,0.190932579,8.447986561
34.08203125,4416.625873,3.980045545,3.00E-06,0.581859794,0.190878489,8.439208046
34.12109375,4417.931932,3.982992482,3.00E-06,0.580846644,0.19082448,8.430448454
34.16015625,4419.246118,3.985981734,3.00E-06,0.579827531,0.190770861,8.421718391
34.19921875,4420.575701,3.989028205,3.00E-06,0.57879856,0.190719137,8.413023785
34.23828125,4421.921694,3.992118024,3.00E-06,0.577763488,0.190667879,8.40435704
34.27734375,4423.277631,3.995210273,3.00E-06,0.576730491,0.190616517,8.39569784
34.31640625,4424.633763,3.998257811,3.00E-06,0.575708836,0.190564468,8.387023389
34.35546875,4425.981337,4.001225419,3.00E-06,0.574705372,0.190511304,8.378317131
34.39453125,4427.314303,4.004093861,3.00E-06,0.573723772,0.190456797,8.369570679
34.43359375,4428.630509,4.006859217,3.00E-06,0.572764718,0.190400913,8.360783563
34.47265625,4429.93398,4.009537363,3.00E-06,0.571825069,0.190343871,8.351965686
34.51171875,4431.235743,4.012167975,3.00E-06,0.570897121,0.190286189,8.34313934
34.55078125,4432.550359,4.014808013,3.00E-06,0.569969904,0.190228598,8.334335609
34.58984375,4433.889208,4.017514466,3.00E-06,0.569032515,0.190171835,8.325585193
34.62890625,4435.255338,4.020325803,3.00E-06,0.568076704,0.190117733,8.316908559
34.66796875,4436.642563,4.023250215,3.00E-06,0.567102031,0.190065037,8.308309791
34.70703125,4438.039047,4.026264625,3.00E-06,0.566113066,0.190013462,8.29977653
34.74609375,4439.432052,4.029319643,3.00E-06,0.5651194,0.189962404,8.291283854
34.78515625,4440.811303,4.0323535,3.00E-06,0.564132947,0.18991112,8.282802683
34.82421875,4442.17071,4.035316183,3.00E-06,0.563163313,0.189859024,8.274312
34.86328125,4443.506895,4.038187348,3.00E-06,0.562214399,0.189805902,8.265806777
34.90234375,4444.817598,4.040975041,3.00E-06,0.561284679,0.189751884,8.257295842
34.94140625,4446.102797,4.043697386,3.00E-06,0.560370694,0.189697215,8.248791532
34.98046875,4447.366629,4.04636855,3.00E-06,0.559469715,0.189642082,8.240302566
35.01953125,4448.618899,4.049003799,3.00E-06,0.55857877,0.189586731,8.231837053
35.05859375,4449.873283,4.051630318,3.00E-06,0.55769186,0.189532703,8.223408193
35.09765625,4451.141126,4.054285158,3.00E-06,0.55680292,0.189479195,8.215033527
35.13671875,4452.425333,4.057000144,3.00E-06,0.555906015,0.189426596,8.206727698
35.17578125,4453.719882,4.059789441,3.00E-06,0.554998524,0.189375069,8.198496481
35.21484375,4455.016586,4.062648383,3.00E-06,0.554081311,0.189324538,8.190335972
35.25390625,4456.312924,4.065557866,3.00E-06,0.553157873,0.18927474,8.182234298
35.29296875,4457.614247,4.068493952,3.00E-06,0.552232559,0.189225353,8.174176438
35.33203125,4458.927633,4.071435469,3.00E-06,0.551309198,0.189176092,8.166148767
35.37109375,4460.248831,4.074362796,3.00E-06,0.550391346,0.189126707,8.15813949
35.41015625,4461.567688,4.077279621,3.00E-06,0.54947832,0.18907725,8.150149635
35.44921875,4462.886431,4.080217025,3.00E-06,0.54856449,0.189028121,8.142194592
35.48828125,4464.214556,4.083197027,3.00E-06,0.54764521,0.188980714,8.134286397
35.52734375,4465.555583,4.086215574,3.00E-06,0.546722019,0.18893407,8.126425441
35.56640625,4466.907257,4.089248415,3.00E-06,0.545799561,0.188887748,8.118602723
35.60546875,4468.265273,4.092262694,3.00E-06,0.544883855,0.188841357,8.110804917
35.64453125,4469.624461,4.095230553,3.00E-06,0.543979928,0.188794564,8.103020682
35.68359375,4470.980518,4.098145189,3.00E-06,0.543088937,0.188747287,8.095248173
35.72265625,4472.332598,4.101029209,3.00E-06,0.542206717,0.188699803,8.087498623
35.76171875,4473.684289,4.103923785,3.00E-06,0.541325777,0.188652606,8.079790763
35.80078125,4475.042323,4.106869492,3.00E-06,0.540438779,0.188606179,8.072141647
35.83984375,4476.414503,4.109895631,3.00E-06,0.539540454,0.18856086,8.064562127
35.87890625,4477.806762,4.113016906,3.00E-06,0.538628191,0.188516812,8.057056042
35.91796875,4479.220098,4.116231183,3.00E-06,0.537702018,0.188474593,8.049619739
35.95703125,4480.649773,4.119518291,3.00E-06,0.536765582,0.188433947,8.042241905
35.99609375,4482.086733,4.12284224,3.00E-06,0.535825718,0.188393825,8.03490475
36.03515625,4483.519544,4.126157692,3.00E-06,0.534890465,0.188353673,8.02758718
36.07421875,4484.936399,4.129418326,3.00E-06,0.533967984,0.188312932,8.02026865
36.11328125,4486.327069,4.132582864,3.00E-06,0.533065494,0.188271113,8.012931825
36.15234375,4487.684057,4.135615975,3.00E-06,0.532189133,0.188227805,8.005562889
36.19140625,4489.002655,4.138485037,3.00E-06,0.531344532,0.188182639,7.998149939
36.23046875,4490.280677,4.141158906,3.00E-06,0.530537038,0.188135265,7.990682405
36.26953125,4491.518311,4.143614228,3.00E-06,0.529770621,0.188085436,7.98315394
36.30859375,4492.717974,4.145848418,3.00E-06,0.529045643,0.18803316,7.975568229
36.34765625,4493.884719,4.147889931,3.00E-06,0.528357113,0.187978832,7.967943394
36.38671875,4495.025215,4.149791919,3.00E-06,0.527695146,0.187924168,7.960308498
36.42578125,4496.146871,4.151614004,3.00E-06,0.527050053,0.187869019,7.952694683
36.46484375,4497.259371,4.153409474,3.00E-06,0.526412742,0.187813947,7.945128874
36.50390625,4498.373641,4.15522437,3.00E-06,0.525775324,0.187759534,7.937633542
36.54296875,4499.4968,4.157100318,3.00E-06,0.5251307,0.1877063,7.930228415
36.58203125,4500.632392,4.1590746,3.00E-06,0.524472543,0.187654708,7.922930643
36.62109375,4501.786535,4.16117639,3.00E-06,0.52379594,0.187605116,7.915753054
36.66015625,4502.967042,4.163418279,3.00E-06,0.52309883,0.187557674,7.908700491
36.69921875,4504.173839,4.165793166,3.00E-06,0.522382497,0.187512285,7.901768624
36.73828125,4505.398309,4.168286229,3.00E-06,0.521649501,0.187468749,7.894949301
36.77734375,4506.634059,4.170883458,3.00E-06,0.520902211,0.187426867,7.888234037
36.81640625,4507.879973,4.173564239,3.00E-06,0.520144049,0.187386348,7.8816103
36.85546875,4509.134046,4.176300376,3.00E-06,0.519379196,0.187347515,7.875060949
36.89453125,4510.385578,4.179320486,3.00E-06,0.518561097,0.187309983,7.868446939
36.93359375,4511.615336,4.183229987,3.00E-06,0.517568613,0.187274069,7.861455278
36.97265625,4512.840223,4.187144692,3.00E-06,0.516579069,0.187238365,7.854498474
37.01171875,4514.059727,4.191042639,3.00E-06,0.515596264,0.187202658,7.847569069
37.05078125,4515.274364,4.194895049,3.00E-06,0.514625213,0.187166687,7.840660776
37.08984375,4516.483729,4.198671002,3.00E-06,0.513671278,0.187130182,7.833768843
37.12890625,4517.686179,4.202344648,3.00E-06,0.512738886,0.187092919,7.826890229
37.16796875,4518.881277,4.205907499,3.00E-06,0.511829406,0.187054838,7.820025054
37.20703125,4520.071353,4.209376612,3.00E-06,0.510939785,0.187016118,7.813178282
37.24609375,4521.259317,4.212788776,3.00E-06,0.510063614,0.186977122,7.806359091
37.28515625,4522.445109,4.216188355,3.00E-06,0.509193254,0.186938283,7.799578241
37.32421875,4523.626585,4.219626158,3.00E-06,0.508320037,0.186900094,7.792847207
37.36328125,4524.803461,4.223154856,3.00E-06,0.507434578,0.186863892,7.786177298
37.40234375,4525.978271,4.226804381,3.00E-06,0.506532427,0.186829309,7.779575858
37.44140625,4527.153866,4.230563156,3.00E-06,0.505615961,0.186796126,7.773043704
37.48046875,4528.331308,4.234385869,3.00E-06,0.504693184,0.186763968,7.766576479
37.51953125,4529.509317,4.238213977,3.00E-06,0.503774254,0.186732341,7.760168053
37.55859375,4530.684544,4.241992614,3.00E-06,0.502868591,0.186700786,7.753813495
37.59765625,4531.852877,4.245679509,3.00E-06,0.501983358,0.186668952,7.74751024
37.63671875,4533.011432,4.249249181,3.00E-06,0.501122776,0.18663663,7.741258161
37.67578125,4534.160032,4.252699448,3.00E-06,0.500287065,0.186603815,7.735060032
37.71484375,4535.300715,4.256060023,3.00E-06,0.499471059,0.186570776,7.728922496
37.75390625,4536.437248,4.259394665,3.00E-06,0.498663924,0.186538084,7.722856287
37.79296875,4537.576726,4.262788896,3.00E-06,0.497851291,0.186506499,7.716874208
37.83203125,4538.729202,4.266324019,3.00E-06,0.497019628,0.186476742,7.710987089
37.87109375,4539.903597,4.270051727,3.00E-06,0.496160437,0.18644928,7.705200124
37.91015625,4541.104115,4.273982928,3.00E-06,0.495271577,0.186424999,7.699511596
37.94921875,4542.329465,4.278093285,3.00E-06,0.494357724,0.186402816,7.693914109
37.98828125,4543.573804,4.282338866,3.00E-06,0.493426216,0.186382301,7.688397051
38.02734375,4544.829244,4.28667344,3.00E-06,0.492484689,0.186363008,7.682949145
38.06640625,4546.088636,4.291058267,3.00E-06,0.491539485,0.186344564,7.67756042
38.10546875,4547.347606,4.295462952,3.00E-06,0.490595551,0.186326679,7.672223102
38.14453125,4548.60503,4.299859596,3.00E-06,0.489657398,0.186309097,7.666930989
38.18359375,4549.861271,4.304217042,3.00E-06,0.488730026,0.186291537,7.66167837
38.22265625,4551.11701,4.308506375,3.00E-06,0.487818013,0.186273737,7.656460892
38.26171875,4552.373398,4.312713599,3.00E-06,0.486923477,0.18625557,7.651277073
38.30078125,4553.628615,4.316837012,3.00E-06,0.486046521,0.186237015,7.646127059
38.33984375,4554.875886,4.320873401,3.00E-06,0.485187468,0.18621803,7.641009783
38.37890625,4556.108717,4.324812082,3.00E-06,0.484347805,0.186198499,7.635921999
38.41796875,4557.326171,4.32863197,3.00E-06,0.483530649,0.186178212,7.630858004
38.45703125,4558.531172,4.332303324,3.00E-06,0.482740459,0.18615688,7.625810561
38.49609375,4559.727847,4.335816755,3.00E-06,0.481978229,0.186134819,7.620776706
38.53515625,4560.919968,4.339215397,3.00E-06,0.481236996,0.186112341,7.615763347
38.57421875,4562.111163,4.342593106,3.00E-06,0.48050208,0.186089967,7.610786466
38.61328125,4563.3083,4.346056321,3.00E-06,0.479756785,0.186068671,7.605863862
38.65234375,4564.522668,4.349685816,3.00E-06,0.478988584,0.186049192,7.601008486
38.69140625,4565.767149,4.353530185,3.00E-06,0.478190093,0.186031972,7.596227785
38.73046875,4567.051534,4.357611288,3.00E-06,0.477358165,0.186017208,7.59152482
38.76953125,4568.378556,4.361923566,3.00E-06,0.476493936,0.186004843,7.586897961
38.80859375,4569.743369,4.36643116,3.00E-06,0.475603205,0.18599454,7.582340172
38.84765625,4571.135835,4.371070064,3.00E-06,0.474696026,0.1859857,7.577839259
38.88671875,4572.544451,4.375766852,3.00E-06,0.473783782,0.18597764,7.573381283
38.92578125,4573.959875,4.380466598,3.00E-06,0.47287491,0.185969851,7.568955792
38.96484375,4575.376292,4.385145427,3.00E-06,0.471973046,0.18596212,7.564558319
39.00390625,4576.790317,4.389798395,3.00E-06,0.47107893,0.185954413,7.560188334
39.04296875,4578.1992,4.394418515,3.00E-06,0.470193615,0.18594668,7.555845523
39.08203125,4579.600862,4.398986749,3.00E-06,0.469319955,0.185938761,7.551527646
39.12109375,4580.993778,4.403476056,3.00E-06,0.468461981,0.185930424,7.54723105
39.16015625,4582.375597,4.407860113,3.00E-06,0.467623389,0.185921799,7.542952476
39.19921875,4583.743829,4.4121231,3.00E-06,0.466806493,0.185912734,7.538691212
39.23828125,4585.098419,4.416270557,3.00E-06,0.466010572,0.185902985,7.53445127
39.27734375,4586.442014,4.420334936,3.00E-06,0.465230736,0.185892876,7.530241724
39.31640625,4587.780848,4.424372418,3.00E-06,0.464458621,0.185882948,7.526075194
39.35546875,4589.123626,4.428438064,3.00E-06,0.46368611,0.185873725,7.521963238
39.39453125,4590.47653,4.432557007,3.00E-06,0.462909564,0.185865453,7.517911585
39.43359375,4591.839117,4.436717487,3.00E-06,0.462130782,0.185858032,7.513919012
39.47265625,4593.204872,4.440882767,3.00E-06,0.461355184,0.185851126,7.509979813
39.51171875,4594.565566,4.445002951,3.00E-06,0.460590008,0.185844266,7.506085671
39.55078125,4595.913907,4.449015074,3.00E-06,0.459844277,0.185836855,7.502224236
39.58984375,4597.241867,4.452844997,3.00E-06,0.459128539,0.185828188,7.498379491
39.62890625,4598.538836,4.456430533,3.00E-06,0.458451561,0.185817687,7.494537732
39.66796875,4599.797964,4.459765736,3.00E-06,0.457813993,0.185805317,7.490697678
39.70703125,4601.025047,4.46291135,3.00E-06,0.457206921,0.185791668,7.486872604
39.74609375,4602.2355,4.465951308,3.00E-06,0.456618157,0.185777538,7.48308067
39.78515625,4603.445019,4.468956259,3.00E-06,0.45603746,0.185763585,7.47933601
39.82421875,4604.663975,4.47197755,3.00E-06,0.455457383,0.185750269,7.475647161
39.86328125,4605.898555,4.475060273,3.00E-06,0.454871407,0.185737988,7.472020371
39.90234375,4607.153722,4.478251536,3.00E-06,0.454272756,0.185727148,7.468461314
39.94140625,4608.431486,4.481590171,3.00E-06,0.453655613,0.185718589,7.46497311
39.98046875,4609.727992,4.485093299,3.00E-06,0.453017849,0.185711958,7.461555096
40.01953125,4611.037796,4.488757255,3.00E-06,0.452360098,0.185707179,7.458204293
40.05859375,4612.358715,4.492555591,3.00E-06,0.451686231,0.185704003,7.454915447
40.09765625,4613.689901,4.49643321,3.00E-06,0.451004134,0.18570192,7.451679721
40.13671875,4615.028147,4.500324175,3.00E-06,0.450323126,0.185700314,7.448486986
40.17578125,4616.366765,4.504184208,3.00E-06,0.449649364,0.185698763,7.445330124
40.21484375,4617.6981,4.508003139,3.00E-06,0.448984141,0.185697147,7.44220606
40.25390625,4619.021081,4.511793788,3.00E-06,0.448325518,0.185695561,7.439114199
40.29296875,4620.342032,4.515556208,3.00E-06,0.447673359,0.185693979,7.436051502
40.33203125,4621.665548,4.519263811,3.00E-06,0.447031232,0.185692131,7.43301109
40.37109375,4622.992923,4.522905751,3.00E-06,0.446400495,0.185689896,7.429989286
40.41015625,4624.32264,4.526509224,3.00E-06,0.445777237,0.185687502,7.426988896
40.44921875,4625.649867,4.530124073,3.00E-06,0.445154455,0.185685386,7.424016314
40.48828125,4626.973654,4.533815781,3.00E-06,0.444523057,0.185684128,7.421079903
40.52734375,4628.305149,4.537661954,3.00E-06,0.443872375,0.185684421,7.418189569
40.56640625,4629.661126,4.541717915,3.00E-06,0.44319491,0.185686754,7.415351772
40.60546875,4631.050793,4.545985437,3.00E-06,0.442490541,0.185691118,7.412564576
40.64453125,4632.474264,4.550424955,3.00E-06,0.441764753,0.18569711,7.409818423
40.68359375,4633.927392,4.554988137,3.00E-06,0.441024156,0.185704243,7.40710038
40.72265625,4635.401929,4.559631669,3.00E-06,0.440274657,0.185712092,7.404397278
40.76171875,4636.88697,4.564310723,3.00E-06,0.439522384,0.185720239,7.40169781
40.80078125,4638.370923,4.568961619,3.00E-06,0.438775998,0.185728113,7.398990477
40.83984375,4639.842342,4.573505617,3.00E-06,0.438046054,0.185735154,7.39626424
40.87890625,4641.292622,4.577885941,3.00E-06,0.437340041,0.185741066,7.393514089
40.91796875,4642.717425,4.582099238,3.00E-06,0.436658507,0.185745522,7.390745201
40.95703125,4644.11642,4.586195046,3.00E-06,0.435994757,0.185749001,7.387970956
40.99609375,4645.495095,4.590251922,3.00E-06,0.435338252,0.185752238,7.385207102
41.03515625,4646.865195,4.594345132,3.00E-06,0.434678944,0.185755919,7.382465762
41.07421875,4648.240833,4.598525828,3.00E-06,0.434010064,0.185760507,7.379752228
41.11328125,4649.632131,4.602817591,3.00E-06,0.433328595,0.18576622,7.37706668
41.15234375,4651.041267,4.607216208,3.00E-06,0.432635295,0.18577305,7.37440692
41.19140625,4652.463883,4.611689427,3.00E-06,0.431934693,0.185780756,7.371769751
41.23046875,4653.891237,4.616180216,3.00E-06,0.431234594,0.185788897,7.369152679
41.26953125,4655.310869,4.620614638,3.00E-06,0.430544943,0.185796878,7.366554487
41.30859375,4656.712345,4.624925023,3.00E-06,0.429874698,0.185804146,7.363975803
41.34765625,4658.092575,4.629081261,3.00E-06,0.429227752,0.18581046,7.361420261
41.38671875,4659.454671,4.63311795,3.00E-06,0.42859951,0.185816158,7.358897554
41.42578125,4660.806224,4.637130486,3.00E-06,0.427977537,0.18582212,7.356423303
41.46484375,4662.157137,4.641223849,3.00E-06,0.427348269,0.185829316,7.354012101
41.50390625,4663.517873,4.64546265,3.00E-06,0.426703465,0.185838339,7.351671793
41.54296875,4664.899679,4.6498558,3.00E-06,0.426042126,0.185849278,7.349402655
41.58203125,4666.311248,4.65436546,3.00E-06,0.425369257,0.185861792,7.347198836
41.62109375,4667.75417,4.658936473,3.00E-06,0.424692048,0.185875392,7.345052372
41.66015625,4669.222024,4.663518358,3.00E-06,0.424017061,0.185889643,7.342956579
41.69921875,4670.703171,4.66806457,3.00E-06,0.423350341,0.185904162,7.340907352
41.73828125,4672.187346,4.672535053,3.00E-06,0.42269706,0.185918631,7.338904732
41.77734375,4673.669585,4.676905196,3.00E-06,0.422060349,0.185932862,7.336952536
41.81640625,4675.146011,4.681167956,3.00E-06,0.421441013,0.1859468,7.335055149
41.85546875,4676.612588,4.685346103,3.00E-06,0.420836027,0.185960641,7.333217739
41.89453125,4678.073413,4.689516013,3.00E-06,0.420235657,0.185975067,7.331448811
41.93359375,4679.542343,4.693786755,3.00E-06,0.419626143,0.185991378,7.329759256
41.97265625,4681.030754,4.698222159,3.00E-06,0.418999919,0.186009951,7.32815756
42.01171875,4682.541053,4.702801241,3.00E-06,0.418359987,0.186030639,7.326647241
42.05078125,4684.067994,4.707440212,3.00E-06,0.417716981,0.18605271,7.325225843
42.08984375,4685.603153,4.712034969,3.00E-06,0.417083721,0.18607518,7.32388213
42.12890625,4687.140742,4.716502994,3.00E-06,0.416470109,0.186097225,7.322599123
42.16796875,4688.674248,4.720792843,3.00E-06,0.415882156,0.186118317,7.321361908
42.20703125,4690.191659,4.724869529,3.00E-06,0.415323877,0.186138101,7.32015925
42.24609375,4691.681209,4.728709361,3.00E-06,0.414797952,0.186156353,7.31898424
42.28515625,4693.135019,4.732292561,3.00E-06,0.414306612,0.186172896,7.317834187
42.32421875,4694.551273,4.735618495,3.00E-06,0.413849728,0.186187723,7.316711026
42.36328125,4695.938703,4.738746695,3.00E-06,0.413419835,0.186201375,7.315624883
42.40234375,4697.307381,4.741778325,3.00E-06,0.413004435,0.186214764,7.314590036
42.44140625,4698.662182,4.744816846,3.00E-06,0.4125908,0.186228811,7.313618811
42.48046875,4700.005711,4.747961427,3.00E-06,0.412166789,0.186244391,7.31272133
42.51953125,4701.339233,4.751293677,3.00E-06,0.411722472,0.186262218,7.311904259
