StopID,Days,Hours,Predict,Target,APE
19,3,2,1956.9,1876,0.043122
20,3,2,2208.31,2126,0.038718
21,3,2,2394.36,2337,0.024545
22,3,2,2462.39,2397,0.027281
0,3,11,167.24,170,0.01625
1,3,11,310.58,320,0.029441
2,3,11,496.66,490,0.013586
3,3,11,665.65,610,0.091236
4,3,11,714.9,660,0.083186
7,3,11,877.82,839,0.046268
8,3,11,955.22,911,0.04854
9,3,11,1082.08,1031,0.049542
11,3,11,1187.46,1141,0.04072
12,3,11,1219.6,1176,0.037075
13,3,11,1367.64,1321,0.035305
14,3,11,1515.4,1477,0.025999
15,3,11,1608.05,1552,0.036116
16,3,11,1734.71,1678,0.033794
17,3,11,1868.06,1813,0.030371
18,3,11,1976.98,1934,0.022222
19,3,11,2104.24,2054,0.024462
21,3,12,2273.87,2206,0.030768
22,3,12,2319.15,2247,0.032112
0,4,9,218.25,229,0.046947
1,4,9,405.52,410,0.01092
2,4,9,587.99,600,0.020014
3,4,9,747.6,790,0.053667
4,4,9,793.83,840,0.054959
5,4,9,891.99,930,0.040875
6,4,9,944.98,984,0.039657
7,4,9,1092.9,1148,0.047993
8,4,9,1166.5,1219,0.043068
9,4,9,1311.6,1360,0.035587
11,4,9,1423.52,1470,0.03162
12,4,9,1455.62,1495,0.026339
13,4,9,1573.53,1611,0.023258
14,4,9,1671.58,1710,0.022468
15,4,9,1749.08,1791,0.023404
16,4,9,1899.29,1940,0.020984
17,4,9,1998.7,2040,0.020244
18,4,9,2103.34,2141,0.017588
20,4,9,2397.1,2411,0.005767
21,4,9,2544.18,2571,0.010431
22,4,9,2610.33,2631,0.007856
0,4,13,171.61,200,0.141965
1,4,13,297.38,340,0.125339
2,4,13,483.93,530,0.086924
3,4,13,674.71,750,0.100387
4,4,13,743.28,830,0.104478
5,4,13,844.9,940,0.101172
6,4,13,907.74,1004,0.095878
7,4,13,1044.28,1140,0.083962
8,4,13,1117.97,1213,0.078345
9,4,13,1263.92,1354,0.066528
11,4,13,1359.27,1445,0.059329
12,4,14,1386.59,1465,0.05352
13,4,14,1512.77,1587,0.046775
14,4,14,1584.26,1657,0.043896
15,4,14,1652.19,1728,0.043873
16,4,14,1766.9,1858,0.049032
17,4,14,1875.32,1967,0.04661
18,4,14,1986.33,2079,0.044574
19,4,14,2122.24,2219,0.043604
20,4,14,2401.57,2499,0.038989
21,4,14,2571.85,2650,0.02949
22,4,14,2634.99,2720,0.031255
0,5,8,159.39,180,0.114488
1,5,8,279.43,300,0.068566
2,5,9,413.26,430,0.03894
3,5,9,605.38,650,0.068642
4,5,9,666.32,710,0.061514
5,5,9,757.43,803,0.05675
6,5,9,835.99,883,0.053239
7,5,9,999.41,1047,0.045458
8,5,9,1062.81,1110,0.042513
9,5,9,1196.42,1240,0.035148
11,5,9,1311.66,1349,0.027679
12,5,9,1339.28,1384,0.032316
13,5,9,1502.37,1540,0.024436
14,5,9,1612.65,1650,0.022634
15,5,9,1716.47,1761,0.025285
16,5,9,1849.95,1911,0.031944
17,5,9,1957.76,2011,0.026474
18,5,9,2091.07,2141,0.023323
19,5,9,2201.09,2271,0.030786
20,5,9,2585.55,2641,0.020995
21,5,9,2739.4,2810,0.025124
22,5,9,2803.59,2872,0.023818
0,5,13,107.85,110,0.019539
1,5,13,200.97,200,0.004844
2,5,13,327.59,330,0.007317
3,5,13,492.15,490,0.004389
4,5,14,561.69,570,0.014584
5,5,14,651.95,661,0.013693
6,5,14,709.52,719,0.013191
7,5,14,866.29,871,0.005413
8,5,14,930.25,932,0.001874
9,5,14,1062.72,1077,0.013256
11,5,14,1152.83,1165,0.010449
13,5,14,1259.4,1267,0.005996
14,5,14,1339.58,1367,0.020057
15,5,14,1407.27,1438,0.021368
16,5,14,1524.36,1547,0.014636
17,5,14,1643.64,1669,0.015195
18,5,14,1764.42,1800,0.019768
19,5,14,1864.63,1889,0.012904
20,5,14,2192.19,2202,0.004454
21,5,14,2366.67,2362,0.001979
22,5,14,2417.86,2412,0.00243
0,6,8,163.4,170,0.038825
1,6,8,268.16,269,0.003113
2,6,8,400.86,400,0.00216
3,6,8,611.09,570,0.072088
4,6,8,662.32,630,0.051306
5,6,8,752.33,735,0.023575
6,6,8,819.48,803,0.020523
7,6,8,976.58,970,0.006783
8,6,8,1049.42,1040,0.009058
9,6,8,1174.83,1210,0.029064
10,6,9,1263.47,1300,0.0281
11,6,9,1369.02,1411,0.029751
12,6,9,1399.19,1451,0.035705
13,6,9,1592.93,1642,0.029884
14,6,9,1687.61,1742,0.03122
15,6,9,1766.48,1812,0.02512
16,6,9,1932.98,1991,0.029141
17,6,9,2051.64,2102,0.023956
18,6,9,2169.4,2222,0.023674
19,6,9,2273.44,2322,0.020911
20,6,9,2532.91,2582,0.019011
21,6,9,2689.27,2772,0.029845
22,6,9,2751.98,2832,0.028257
2,0,1,139.66,160,0.127139
3,0,1,306.43,331,0.074218
4,0,1,358.31,370,0.031589
5,0,1,440.06,455,0.032831
6,0,1,541.79,556,0.025552
7,0,1,719.93,739,0.025802
8,0,1,803,820,0.02073
9,0,1,1003.37,1020,0.016308
11,0,2,1119.55,1141,0.018803
12,0,2,1148.76,1171,0.018992
13,0,2,1304.3,1321,0.01264
14,0,2,1415.7,1442,0.018241
15,0,2,1519.19,1552,0.021142
16,0,2,1641.96,1691,0.029
18,0,2,1738.71,1791,0.029196
19,0,2,1847.03,1912,0.03398
20,0,2,2363.38,2432,0.028213
22,0,2,2453.06,2532,0.031177
0,0,8,171.31,159,0.077396
1,0,8,453.81,450,0.008472
2,0,8,644.5,640,0.007037
3,0,8,848.45,831,0.020995
4,0,8,948.06,929,0.020521
5,0,8,1086.04,1071,0.014039
7,0,8,1256.17,1237,0.015501
8,0,8,1316.4,1299,0.013394
9,0,8,1418.97,1440,0.014601
10,0,8,1491.91,1511,0.012636
11,0,8,1586.59,1612,0.015761
12,0,8,1608.43,1651,0.025784
13,0,9,1778.93,1842,0.034238
14,0,9,1858.81,1921,0.032376
15,0,9,1968.94,2032,0.031034
16,0,9,2102.24,2152,0.02312
17,0,9,2206.57,2261,0.024074
18,0,9,2321.5,2392,0.029475
19,0,9,2409.77,2492,0.032999
20,0,9,2624.31,2712,0.032334
21,0,9,2791.23,2898,0.036843
22,0,9,2836.82,2942,0.035751
0,1,12,152.5,149,0.023502
3,1,12,361.54,440,0.178319
4,1,12,457.22,539,0.151717
11,1,12,602.91,688,0.123678
12,1,12,634.82,718,0.115844
13,1,12,845.6,919,0.079869
14,1,12,915.42,988,0.073462
15,1,12,1008.79,1099,0.082084
16,1,12,1164.01,1237,0.05901
17,1,13,1262.34,1340,0.057959
18,1,13,1333.68,1429,0.066702
19,1,13,1505.72,1609,0.064186
20,1,13,2008.96,2150,0.065602
21,1,13,2262.65,2370,0.045295
22,1,13,2333.25,2450,0.047653
0,2,8,160.5,160,0.003103
1,2,8,296.14,281,0.053887
2,2,8,491.93,481,0.022714
3,2,8,672.75,692,0.027818
4,2,8,771.78,812,0.049534
5,2,8,861.78,902,0.044585
6,2,8,938.17,982,0.044631
7,2,8,1126.57,1152,0.022076
8,2,8,1199.38,1232,0.02648
9,2,8,1394.46,1482,0.059067
11,2,8,1498.32,1582,0.052894
12,2,8,1532.31,1606,0.045886
13,2,8,1663.83,1732,0.039359
14,2,8,1773.63,1842,0.037115
15,2,8,1831.42,1892,0.032017
16,2,8,1991.51,2052,0.029481
17,2,8,2084.8,2132,0.022141
20,2,8,2314.19,2342,0.011873
21,2,8,2479.33,2512,0.013007
22,2,9,2542.16,2572,0.011603
0,3,8,138.11,140,0.013477
1,3,8,310.04,310,0.000117
2,3,8,505.9,530,0.045472
3,3,8,742.98,700,0.061403
4,3,8,794.38,750,0.059175
5,3,8,901.75,860,0.048546
6,3,8,961.56,915,0.05088
7,3,8,1101.16,1060,0.038828
8,3,8,1174.11,1130,0.039034
9,3,8,1280.98,1260,0.016651
11,3,8,1386.94,1360,0.019811
13,3,9,1524.7,1492,0.021914
14,3,9,1616.03,1592,0.015094
15,3,9,1695,1682,0.007729
16,3,9,1826.74,1805,0.012046
17,3,9,1976.32,1966,0.005247
18,3,9,2056.77,2047,0.004773
19,3,9,2164.07,2157,0.003278
20,3,9,2394.62,2397,0.000991
21,3,9,2554.49,2577,0.008734
22,3,9,2610.13,2637,0.010191
0,2,2,220.54,230,0.041134
1,2,2,454.89,497,0.084719
2,2,2,653.69,670,0.024348
3,2,2,837.26,860,0.026444
4,2,2,908.28,931,0.024403
5,2,2,1036.8,1059,0.020962
6,2,2,1142.44,1161,0.015989
9,2,2,1349.33,1351,0.001235
12,2,2,1389.39,1401,0.008285
14,2,2,1570.54,1582,0.007243
15,2,2,1677.55,1692,0.008537
16,2,2,1812.11,1822,0.005429
17,2,2,1954.55,1972,0.008851
18,2,2,2062.88,2102,0.018612
20,2,3,2503.68,2575,0.027697
22,2,3,2581.33,2655,0.027749
0,3,8,210.79,204,0.033287
1,3,8,316.75,304,0.041935
2,3,8,440.69,422,0.044291
3,3,8,695.69,625,0.113103
4,3,8,753.88,704,0.070858
5,3,9,850.33,805,0.056308
6,3,9,940.49,895,0.050827
7,3,9,1094.02,1044,0.047914
8,3,9,1169.47,1115,0.04885
9,3,9,1278.56,1234,0.036114
11,3,9,1391.76,1364,0.020349
12,3,9,1428.85,1400,0.020609
13,3,9,1558.41,1525,0.021911
14,3,9,1718.68,1683,0.0212
15,3,9,1782.91,1734,0.028204
16,3,9,1923.54,1874,0.026435
17,3,9,2035.03,1984,0.025719
18,3,9,2155.56,2110,0.021592
19,3,9,2236.83,2185,0.023719
20,3,9,2599.28,2555,0.017331
21,3,9,2746.37,2706,0.01492
22,3,9,2818.13,2775,0.015542
0,3,13,170.84,160,0.067747
2,3,13,380.45,370,0.028238
3,3,13,549.17,551,0.003314
4,3,13,618.16,601,0.028552
5,3,13,705.99,690,0.023169
6,3,13,790.21,771,0.024915
7,3,13,932.72,911,0.023843
8,3,13,1005.02,981,0.024487
9,3,13,1156.35,1121,0.031537
10,3,13,1231.81,1191,0.034264
11,3,13,1335.27,1297,0.029506
12,3,13,1358.8,1331,0.020884
13,3,13,1546.98,1511,0.023813
14,3,13,1669.65,1641,0.017458
15,3,13,1734.21,1692,0.024949
16,3,13,1881.11,1843,0.020681
17,3,13,1996.9,1962,0.017786
18,3,13,2079.77,2052,0.013532
19,3,13,2172.35,2143,0.013696
20,3,13,2474.67,2433,0.017127
22,3,14,2539.4,2494,0.018202
0,4,1,133.29,131,0.017488
2,4,1,322.69,331,0.025101
3,4,1,474.2,451,0.051452
4,4,1,522.01,511,0.021547
7,4,2,694.79,688,0.009866
8,4,2,798.59,788,0.013437
9,4,2,980.02,960,0.020851
10,4,2,1049.85,1033,0.01631
12,4,2,1112.48,1080,0.030078
14,4,2,1262.69,1240,0.018299
15,4,2,1330.01,1311,0.0145
16,4,2,1453.62,1441,0.008757
17,4,2,1607.94,1611,0.001902
18,4,2,1668.95,1681,0.007171
19,4,2,1795.34,1792,0.001862
20,4,2,2234.11,2232,0.000943
21,4,2,2489.8,2507,0.00686
0,4,9,184.67,199,0.072019
1,4,9,366.74,380,0.034885
2,4,9,624.76,640,0.023813
4,4,9,694.31,721,0.037022
5,4,9,798.64,830,0.037784
6,4,9,930.54,960,0.030692
7,4,9,1091.4,1118,0.023796
8,4,9,1176.25,1200,0.01979
9,4,9,1284.16,1310,0.019729
11,4,9,1406.13,1430,0.016692
12,4,9,1443.3,1470,0.01816
13,4,9,1550.62,1579,0.017976
14,4,9,1702.08,1740,0.021793
15,4,9,1762.87,1789,0.014608
16,4,9,1877.42,1900,0.011886
17,4,9,2012.89,2019,0.003028
18,4,9,2072.04,2061,0.005357
19,4,9,2182,2160,0.010185
20,4,9,2376.29,2380,0.00156
21,4,9,2583.04,2579,0.001566
22,4,10,2636.7,2639,0.000873
0,4,15,184.9,181,0.02156
1,4,15,305.38,291,0.049405
2,4,15,471.13,452,0.042326
3,4,15,666.17,663,0.004776
4,4,15,720.09,703,0.024313
5,4,15,819.67,802,0.022028
6,4,15,886.4,863,0.027114
7,4,15,1026.41,990,0.03678
8,4,15,1092.77,1053,0.03777
9,4,15,1246.39,1203,0.036066
11,4,15,1357.48,1313,0.03388
12,4,15,1384.66,1343,0.031018
13,4,15,1483.27,1453,0.020834
14,4,15,1626.98,1594,0.020687
15,4,15,1698.22,1665,0.019953
16,4,15,1836.27,1815,0.011719
17,4,15,1975.55,1944,0.016228
18,4,15,2075.52,2045,0.014923
19,4,15,2193.97,2185,0.004107
20,4,15,2517.28,2495,0.008931
21,4,15,2660.72,2685,0.009043
22,4,15,2754.46,2774,0.007045
0,5,1,98.08,110,0.108362
1,5,1,225.46,230,0.019751
2,5,1,368.15,360,0.022649
3,5,1,504.36,490,0.029315
4,5,1,605.19,591,0.024013
7,5,1,768.28,743,0.034029
8,5,2,840.37,813,0.033661
9,5,2,1011.12,979,0.032804
11,5,2,1114.02,1090,0.022035
12,5,2,1155.9,1136,0.01752
13,5,2,1265.85,1241,0.020022
14,5,2,1360.03,1342,0.013438
16,5,2,1520.86,1487,0.022772
17,5,2,1633.03,1598,0.021924
18,5,2,1707.98,1698,0.005876
19,5,2,1859.63,1849,0.005751
20,5,2,2132.92,2129,0.001844
21,5,2,2318.06,2309,0.003922
22,5,2,2364.03,2350,0.005968
0,5,8,106.48,103,0.033819
1,5,8,298.26,302,0.012377
2,5,8,436.27,434,0.005235
3,5,8,662.22,674,0.017472
4,5,9,739.4,754,0.01936
5,5,9,859.39,865,0.006489
6,5,9,907.61,911,0.003717
7,5,9,1082.41,1078,0.004089
8,5,9,1156.45,1154,0.00212
9,5,9,1301.32,1305,0.002822
11,5,9,1425.81,1413,0.009063
12,5,9,1456.78,1433,0.016592
13,5,9,1564.36,1553,0.007313
14,5,9,1675,1663,0.007215
15,5,9,1735.71,1734,0.000985
16,5,9,1881.26,1873,0.004411
17,5,9,2005.34,1993,0.00619
18,5,9,2114.35,2114,0.000166
19,5,9,2251.5,2243,0.003788
20,5,9,2568.67,2544,0.009698
21,5,9,2743.77,2724,0.007259
0,5,13,150.03,160,0.062282
1,5,13,306.84,310,0.010195
2,5,13,474.34,490,0.031955
3,5,13,669.25,650,0.029621
4,5,13,719.49,700,0.02785
5,5,13,814.01,790,0.030388
6,5,13,876.63,850,0.031326
7,5,14,1027.33,1006,0.0212
8,5,14,1092.9,1070,0.021399
9,5,14,1265.26,1240,0.020373
11,5,14,1394.01,1371,0.016784
12,5,14,1442.72,1410,0.023205
13,5,14,1599.95,1561,0.024955
14,5,14,1727.15,1691,0.02138
15,5,14,1809.62,1772,0.021227
16,5,14,1943.15,1903,0.021097
17,5,14,2067.3,2032,0.017375
18,5,14,2208.66,2183,0.011753
19,5,14,2355.75,2333,0.009749
20,5,14,2661.51,2625,0.01391
21,5,14,2837.73,2782,0.020033
22,5,14,2903.38,2842,0.021597
0,6,1,181.73,190,0.043532
2,6,1,321.99,331,0.027216
3,6,1,480.51,520,0.07594
10,6,1,541.91,590,0.081513
11,6,1,645.45,700,0.077935
13,6,1,791,843,0.061688
14,6,2,906,953,0.049315
15,6,2,971.77,1013,0.0407
16,6,2,1091.36,1143,0.045175
17,6,2,1253.24,1314,0.046239
19,6,2,1341.2,1414,0.051486
20,6,2,1567.29,1665,0.058684
21,6,2,1756.45,1896,0.073604
0,6,9,238.02,235,0.01285
1,6,9,376.32,350,0.075212
2,6,9,491.35,460,0.068158
3,6,9,716.33,630,0.137032
4,6,9,769.84,700,0.099765
7,6,9,921.62,853,0.080445
8,6,9,1007.35,940,0.071649
9,6,9,1205.94,1120,0.076735
11,6,9,1317.4,1250,0.053923
12,6,9,1339.11,1270,0.054416
13,6,9,1443.93,1390,0.038799
14,6,9,1542.91,1484,0.039697
15,6,9,1607.34,1562,0.029027
16,6,9,1750.26,1692,0.034433
17,6,9,1885.38,1842,0.023548
18,6,9,1988.88,1943,0.023612
19,6,9,2122.71,2064,0.028447
20,6,9,2470.94,2415,0.023163
21,6,9,2625.4,2575,0.019573
22,6,9,2686.96,2635,0.01972
0,6,13,152.05,160,0.049713
1,6,13,329.83,330,0.000514
2,6,13,520.56,530,0.017818
3,6,14,668.85,689,0.029241
4,6,14,780.55,820,0.048108
5,6,14,875.13,922,0.050839
6,6,14,958.1,1004,0.045716
7,6,14,1111.08,1172,0.051978
8,6,14,1182.64,1242,0.047797
9,6,14,1355.03,1433,0.054409
10,6,14,1441.94,1543,0.065493
12,6,14,1465.34,1573,0.068446
13,6,14,1566.04,1683,0.069497
14,6,14,1682.97,1803,0.066571
15,6,14,1755.3,1893,0.072741
16,6,14,1883.78,2033,0.0734
17,6,14,1988.19,2153,0.076549
18,6,14,2114.46,2293,0.077861
19,6,14,2219.84,2403,0.07622
20,6,14,2559.14,2803,0.086999
21,6,14,2750.85,2993,0.080905
22,6,14,2801.52,3044,0.079659
0,0,1,135,161,0.161509
1,0,1,330.25,351,0.059114
2,0,1,411.08,453,0.092531
3,0,1,539.09,562,0.040766
4,0,1,598.76,631,0.051086
5,0,1,682.05,726,0.060532
6,0,1,745.97,789,0.054542
7,0,1,901.24,952,0.053318
8,0,1,973.44,1024,0.049371
9,0,1,1162.89,1203,0.033344
10,0,1,1248.04,1293,0.034774
11,0,1,1401.67,1453,0.035329
13,0,1,1564.25,1616,0.032026
14,0,1,1656.74,1716,0.034532
15,0,1,1747.76,1799,0.028483
16,0,2,1893.61,1936,0.021896
17,0,2,1988.45,2037,0.023833
18,0,2,2079.56,2117,0.017683
19,0,2,2208.32,2227,0.008386
20,0,2,2514.15,2558,0.017141
22,0,2,2598.74,2646,0.017861
0,0,9,154.75,181,0.145002
1,0,9,379.1,406,0.066245
2,0,9,545.82,585,0.06697
3,0,9,776.51,755,0.028496
5,0,9,955.6,965,0.009741
7,0,9,1111.21,1123,0.0105
8,0,9,1176.29,1186,0.008188
9,0,9,1327.06,1366,0.02851
11,0,9,1436.84,1476,0.02653
12,0,9,1462.4,1496,0.022462
13,0,9,1600.49,1636,0.021707
14,0,9,1713.26,1747,0.019314
15,0,9,1777.2,1797,0.011018
16,0,9,1904.26,1917,0.006648
17,0,9,1997.41,2017,0.009714
18,0,9,2114.14,2157,0.019871
19,0,9,2222.36,2267,0.019693
20,0,9,2605.67,2677,0.026646
21,0,9,2750.61,2877,0.04393
22,0,9,2813.12,2937,0.042179
0,0,14,99.55,104,0.042784
1,0,14,284.11,314,0.095193
2,0,14,416.29,434,0.040803
3,0,14,562.46,634,0.112835
4,0,14,616.61,694,0.111507
5,0,14,714.72,798,0.104363
6,0,14,782.81,864,0.093969
7,0,14,930.77,1014,0.082082
8,0,14,995.76,1074,0.07285
9,0,14,1166.04,1264,0.077501
10,0,14,1244.49,1344,0.074043
11,0,14,1363.44,1465,0.069327
12,0,14,1388.31,1485,0.065113
13,0,14,1537.15,1635,0.059844
14,0,14,1730.13,1836,0.057665
15,0,14,1808.1,1906,0.051365
16,0,14,1925.91,2016,0.044686
17,0,14,2048.55,2126,0.036431
18,0,14,2118.11,2196,0.035471
19,0,14,2219.34,2316,0.041738
20,0,14,2547.89,2636,0.033427
21,0,14,2755.56,2826,0.024926
22,0,14,2832.1,2896,0.022063
0,3,8,105,111,0.054047
1,3,8,250.59,241,0.039779
2,3,8,353.18,362,0.024368
3,3,8,538.76,612,0.119681
4,3,8,587.11,686,0.14415
5,3,8,704.73,801,0.120191
6,3,8,815.92,908,0.101407
7,3,9,976.09,1070,0.08777
8,3,9,1051.01,1142,0.079678
9,3,9,1244.04,1332,0.066034
11,3,9,1359.38,1452,0.063789
12,3,9,1382.53,1482,0.067118
13,3,9,1565.01,1683,0.070105
14,3,9,1638.43,1772,0.075379
15,3,9,1705.59,1843,0.074559
16,3,9,1808.55,1969,0.081487
17,3,9,1945.53,2103,0.074879
18,3,9,2021.54,2182,0.073538
19,3,9,2142.7,2293,0.065549
20,3,9,2451,2623,0.065574
21,3,9,2616.6,2783,0.059791
22,3,9,2680.07,2843,0.05731
0,3,13,176.49,189,0.066184
1,3,13,344.27,380,0.094036
2,3,14,444.89,491,0.09391
3,3,14,615.29,711,0.134612
4,3,14,704.85,797,0.115622
5,3,14,813.55,902,0.098057
6,3,14,884.87,973,0.09058
7,3,14,1039.74,1123,0.074138
8,3,14,1115.8,1194,0.065494
9,3,14,1288.3,1383,0.068476
11,3,14,1397.19,1484,0.058495
13,3,14,1534.46,1614,0.049281
14,3,14,1702.37,1784,0.045757
15,3,14,1784.66,1884,0.052728
16,3,14,1901.7,1994,0.04629
17,3,14,2065.82,2154,0.040938
18,3,14,2164.91,2254,0.039523
19,3,14,2293.46,2375,0.034334
20,3,14,2507.65,2625,0.044703
21,3,14,2723.3,2826,0.036341
22,3,14,2783.87,2886,0.035389
0,0,2,204.72,204,0.003524
1,0,2,364.39,354,0.029338
2,0,3,526.82,508,0.037056
3,0,3,688.36,655,0.05093
4,0,3,723.22,685,0.055791
5,0,3,809.43,767,0.055315
6,0,3,885.77,845,0.048243
7,0,3,1050.55,1014,0.036041
8,0,3,1115.9,1081,0.032285
9,0,3,1284.72,1229,0.04534
11,0,3,1389.44,1331,0.043904
12,0,3,1432.49,1370,0.045615
13,0,3,1617.31,1559,0.037405
14,0,3,1771.6,1723,0.028208
15,0,3,1845.19,1798,0.026244
16,0,3,1951.09,1903,0.025271
17,0,3,2100.5,2054,0.022641
18,0,3,2188.73,2139,0.023248
20,0,3,2600.81,2537,0.025153
21,0,3,2841.21,2778,0.022752
22,0,3,2926.55,2865,0.021483
0,0,9,140.46,137,0.025246
1,2,1,307.29,316,0.027578
2,2,1,398.55,417,0.044236
3,2,1,568.48,591,0.038107
4,2,2,631.87,666,0.051253
5,2,2,714.42,736,0.02932
7,2,2,884.4,902,0.019512
8,2,2,958.29,975,0.017134
12,2,2,994.01,1001,0.006988
13,2,2,1176.36,1186,0.008127
14,2,2,1250.3,1285,0.027005
15,2,2,1341.15,1386,0.032363
16,2,2,1434.63,1485,0.033916
17,2,2,1569.27,1625,0.034295
18,2,2,1697.18,1776,0.044381
19,2,2,1840.88,1915,0.038706
20,2,2,2446.02,2526,0.031664
21,2,2,2684.94,2706,0.007782
22,2,2,2772.69,2777,0.001551
0,2,8,185.51,191,0.028731
1,2,8,353.05,361,0.022017
2,2,8,546.72,561,0.025452
3,2,8,715.91,741,0.033857
4,2,8,806.71,846,0.046437
5,2,8,914.33,941,0.028338
6,2,8,986.79,1010,0.022977
8,2,8,1067.83,1090,0.020337
9,2,9,1178.04,1210,0.026417
11,2,9,1335.64,1380,0.032143
12,2,9,1365.43,1407,0.029542
13,2,9,1527.14,1564,0.023569
14,2,9,1655.56,1680,0.014546
15,2,9,1724.04,1760,0.020433
16,2,9,1843.53,1880,0.019401
17,2,9,1959.03,1990,0.015565
18,2,9,2079.14,2130,0.023876
19,2,9,2180.96,2231,0.022428
20,2,9,2602.02,2652,0.018846
21,2,9,2715.6,2772,0.020347
22,2,9,2768.52,2832,0.022415
0,2,13,163.47,170,0.038437
1,2,13,320.22,320,0.000689
2,2,13,485.99,470,0.034027
3,2,13,646.59,644,0.004027
4,2,13,725.91,715,0.015265
5,2,13,806.23,780,0.033629
6,2,13,895.06,870,0.028799
7,2,13,1045.05,1021,0.023558
8,2,13,1129.16,1109,0.01818
9,2,13,1299.08,1250,0.039261
10,2,13,1369.8,1320,0.037728
11,2,13,1482.94,1430,0.037024
12,2,13,1516.97,1467,0.034063
13,2,13,1627.73,1572,0.03545
14,2,13,1712.04,1652,0.036342
15,2,13,1777.95,1732,0.026533
16,2,13,1924.95,1903,0.011537
17,2,13,2059,2033,0.012787
18,2,13,2126.79,2093,0.016143
19,2,13,2256.71,2213,0.019751
20,2,13,2615.64,2523,0.036717
21,2,14,2799.77,2683,0.043522
22,2,14,2875.91,2763,0.040866
0,3,8,140.4,130,0.079989
1,3,8,260.01,261,0.00379
2,3,8,399.55,400,0.001125
3,3,8,597.04,531,0.124378
5,3,8,690.89,630,0.096647
6,3,8,781.01,720,0.084733
7,3,9,928.84,868,0.070091
8,3,9,1023.53,962,0.063965
9,3,9,1196.93,1112,0.076378
11,3,9,1290.5,1212,0.064769
12,3,9,1335.59,1246,0.071898
13,3,9,1463.38,1382,0.058887
14,3,9,1677.87,1572,0.06735
15,3,9,1748.85,1632,0.071599
16,3,9,1907,1782,0.070149
17,3,9,2049.76,1932,0.060952
18,3,9,2124.9,2013,0.055589
19,3,9,2228.43,2109,0.056628
20,3,9,2528.61,2433,0.039299
21,3,9,2772.13,2664,0.04059
0,3,13,126.39,130,0.027802
1,3,13,323.75,320,0.01173
2,3,13,485.81,480,0.01211
3,3,13,705.28,699,0.00898
4,3,13,758.41,760,0.002097
5,3,13,860.85,855,0.006839
6,3,13,971.37,961,0.010789
7,3,13,1125.63,1107,0.016829
8,3,13,1213.6,1192,0.018124
9,3,13,1363,1331,0.024041
10,3,13,1467.51,1441,0.018398
11,3,14,1564.34,1541,0.015145
12,3,14,1591.51,1578,0.008563
13,3,14,1746.85,1732,0.008573
14,3,14,1876.24,1863,0.007107
15,3,14,1961.11,1942,0.009843
16,3,14,2108.06,2113,0.002337
17,3,14,2215,2223,0.003597
18,3,14,2297.72,2313,0.006607
19,3,14,2415.51,2452,0.014883
20,3,14,2829.36,2842,0.004447
21,3,14,3093.45,3093,0.000146
22,3,14,3147.4,3163,0.004933
0,5,1,160.47,170,0.056044
1,5,1,261.72,290,0.097518
2,5,1,414.18,450,0.079608
3,5,1,569.99,600,0.050019
4,5,1,673.03,718,0.062631
5,5,1,761.31,801,0.049548
6,5,1,816.29,855,0.045276
7,5,1,978.74,1015,0.035722
8,5,2,1054.8,1091,0.03318
9,5,2,1175.55,1190,0.012142
11,5,2,1274.41,1291,0.012853
12,5,2,1318.8,1333,0.010649
13,5,2,1509.08,1490,0.012802
14,5,2,1636.52,1630,0.004001
15,5,2,1703.95,1691,0.00766
16,5,2,1839.63,1831,0.004711
17,5,2,1946.01,1952,0.003067
18,5,2,2019.95,2011,0.004449
19,5,2,2163.19,2150,0.006136
20,5,2,2384.18,2351,0.014112
22,5,2,2462.84,2421,0.017282
0,5,6,193.11,182,0.061057
1,5,6,353.72,343,0.031247
2,5,6,498.3,492,0.01281
3,5,6,685.31,642,0.067466
4,5,6,739.56,692,0.068728
7,5,6,864.71,819,0.055806
8,5,6,931.3,882,0.055901
9,5,6,1036.75,992,0.045107
10,5,6,1128.09,1081,0.043561
11,5,6,1227.75,1181,0.039585
12,5,6,1273.1,1214,0.048684
13,5,6,1456.71,1398,0.041999
14,5,6,1590.99,1522,0.04533
15,5,6,1669.37,1602,0.042053
16,5,6,1804.4,1761,0.024647
17,5,6,1951,1902,0.025761
18,5,6,2094.86,2042,0.025885
19,5,6,2192.86,2131,0.029028
20,5,6,2516,2442,0.030305
21,5,7,2676.11,2642,0.012912
0,6,8,120.76,120,0.006316
1,6,8,222.94,222,0.004226
2,6,8,377.1,360,0.0475
3,6,8,534.31,560,0.045867
4,6,8,603.04,630,0.0428
5,6,8,695.61,710,0.020261
6,6,8,766.25,780,0.017623
7,6,8,914.83,925,0.01099
8,6,8,979.2,991,0.011911
9,6,8,1098.42,1098,0.000387
11,6,8,1223.78,1228,0.003434
12,6,8,1253.56,1252,0.001249
13,6,8,1419.71,1418,0.001208
14,6,8,1503.15,1488,0.010182
15,6,8,1561.46,1549,0.008047
16,6,8,1704.69,1689,0.009291
17,6,8,1819.23,1799,0.011247
18,6,8,1978.69,1969,0.004923
19,6,8,2121.6,2109,0.005976
20,6,8,2416.56,2429,0.005123
21,6,9,2610.05,2619,0.003416
22,6,9,2672.73,2679,0.002339
0,6,13,162.66,170,0.043184
1,6,13,376.59,381,0.011567
2,6,13,557.87,561,0.005584
3,6,13,721.62,707,0.020677
